Date,WUSTL,AirNow,MERRA-2
2020-10-30,21.590323294362715,67.8875,31.26072130044122
2020-10-31,21.645162028651082,64.84583333333333,44.962704137674336
2020-11-01,21.700000762939453,57.449999999999996,33.90597704822085
2020-11-02,21.61666742960612,62.46666666666667,27.877256592034882
2020-11-03,21.533334096272785,73.96666666666667,99.68084739853111
2020-11-04,21.450000762939453,98.21666666666665,107.53757919701457
2020-11-05,21.36666742960612,92.34166666666665,74.47682150996116
2020-11-06,21.283334096272785,109.9375,87.03608926907691
2020-11-07,21.200000762939453,72.55833333333334,50.74049482800547
2020-11-08,21.11666742960612,47.00833333333333,25.755900168178414
2020-11-09,21.033334096272785,60.07083333333333,29.67854122459812
2020-11-10,20.950000762939453,62.98333333333333,38.57364916370898
2020-11-11,20.86666742960612,45.54583333333333,34.10839610751282
2020-11-12,20.783334096272785,44.4125,32.6705482223133
2020-11-13,20.700000762939453,30.39333333333333,27.10036053343856
2020-11-19,20.200000762939453,40.8,62.56862619125059
2020-11-20,20.11666742960612,124.9,124.73757351472159
2020-11-21,20.033334096272785,77.72857142857143,52.933072325345165
2020-11-27,19.533334096272785,73.53076923076922,32.63430592426175
2020-11-28,19.450000762939453,63.92083333333333,24.08827217692533
2020-11-29,19.36666742960612,64.24166666666666,24.563094136453856
2020-11-30,19.283334096272785,59.50416666666666,21.790067172844374
2020-12-01,19.200000762939453,53.975,26.423933796593246
2020-12-02,19.200000762939453,78.34166666666667,28.056462575420937
2020-12-03,19.200000762939453,82.02916666666667,27.41454370180918
2020-12-04,19.200000762939453,83.55,20.330900696308163
2020-12-05,19.200000762939453,65.11739130434783,16.345333087031122
2020-12-06,19.200000762939453,75.57916666666667,16.14640936509204
2020-12-07,19.200000762939453,59.71666666666667,17.019244502591846
2020-12-08,19.200000762939453,43.583333333333336,18.65104657383654
2020-12-09,19.200000762939453,27.18421052631579,23.494257561651466
2020-12-10,19.200000762939453,60.2875,29.092310960265877
2020-12-11,19.200000762939453,52.9,30.82153661182474
2020-12-12,19.200000762939453,47.24166666666667,31.45193687714709
2020-12-13,19.200000762939453,56.69166666666666,28.729500733959412
2020-12-14,19.200000762939453,82.8875,26.01238708876963
2020-12-15,19.200000762939453,76.325,23.839100826705817
2020-12-16,19.200000762939453,73.79166666666667,23.968905260574047
2020-12-17,19.200000762939453,60.42916666666667,23.79516264028325
2020-12-18,19.200000762939453,39.94583333333333,26.559299293182903
2020-12-19,19.200000762939453,35.55833333333333,28.39926800390913
2020-12-20,19.200000762939453,36.00416666666667,33.837428503602496
2020-12-21,19.200000762939453,38.483333333333334,45.34753053064833
2020-12-22,19.200000762939453,47.449999999999996,39.07576306971805
2020-12-23,19.200000762939453,53.65,52.49049301880859
2020-12-24,19.200000762939453,87.12083333333334,47.941957959096726
2020-12-25,19.200000762939453,78.62916666666666,41.14478855399284
2020-12-26,19.200000762939453,73.825,58.681095183032994
2020-12-27,19.200000762939453,67.40416666666667,52.49724566169789
2020-12-28,19.200000762939453,46.75833333333333,44.774349206022634
2020-12-29,19.200000762939453,103.75416666666666,36.70866028926412
2020-12-30,19.200000762939453,106.0,24.785937213778197
